id,'duration','protocol_type','service','flag','src_bytes','dst_bytes','land','wrong_fragment','urgent','hot','num_failed_logins','logged_in','num_compromised','root_shell','su_attempted','num_root','num_file_creations','num_shells','num_access_files','is_host_login','is_guest_login','count','srv_count','serror_rate','srv_serror_rate','rerror_rate','srv_rerror_rate','same_srv_rate','diff_srv_rate','srv_diff_host_rate','dst_host_count','dst_host_srv_count','dst_host_same_srv_rate','dst_host_diff_srv_rate','dst_host_same_src_port_rate','dst_host_srv_diff_host_rate','dst_host_serror_rate','dst_host_srv_serror_rate','dst_host_rerror_rate','dst_host_srv_rerror_rate','class', 'host_ip'
4696,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,1,189.37.44.5
4697,281,tcp,ftp,SF,158,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,17,0.07,0.82,0,0,0,0,0.8,0,1,219.84.29.202
4698,0,tcp,iso_tsap,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,18,0,0,1,1,0.08,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,1,98.2.251.132
4699,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,1,1,0.25,1,1,255,21,0.08,0.03,0,0,0,0,0.45,1,1,11.98.216.151
4700,0,tcp,http,SF,306,1642,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,19,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,0,49.130.25.68
4701,0,udp,private,SF,105,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,0,41.155.210.209
4702,0,tcp,http,SF,301,190,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,42,64,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0,0,0,0,0,95.1.236.167
4703,0,tcp,http,SF,214,1267,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,22,255,1,0,0.05,0.02,0,0,0,0,0,90.154.120.135
4704,0,icmp,ecr_i,SF,508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,162,0.64,0.02,0.64,0,0,0,0.33,0,1,137.246.252.166
4705,0,tcp,http,SF,239,7195,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,2,255,1,0,0.5,0.02,0,0,0,0,0,95.126.119.29
4706,0,tcp,http,SF,250,3765,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,149.92.131.146
4707,0,tcp,http,SF,305,4285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,34,255,1,0,0.03,0.04,0,0,0,0,0,107.60.18.191
4708,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.2,0.2,0.56,0.59,1,19.246.114.229
4709,0,tcp,private,SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,47,1,0.02,1,1,0,1,1,0,0,1,209.181.153.192
4710,0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0.05,0.67,0.9,0.33,0.67,1,55,14,0.25,0.05,0.02,0,0,0,0.64,1,1,129.120.138.51
4711,8112,tcp,telnet,SF,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,63,0.25,0.04,0,0,0,0.02,0.11,0.21,1,132.115.57.183
4712,0,udp,private,SF,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,354,0,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0,0,69.33.69.75
4713,0,tcp,http,SF,302,10063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27,27,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,170.100.141.120
4714,806,tcp,http,RSTR,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,18,0,0,1,1,1,0,0,247,244,0.99,0.01,0,0,0,0,0.09,0.09,1,5.217.120.166
4715,0,udp,private,SF,46,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,1,0,0,255,255,1,0,0.15,0,0,0,0,0,0,40.172.252.53
4716,0,icmp,ecr_i,SF,1032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,335,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1,201.130.158.149
4717,4,tcp,pop_3,SF,28,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.01,0,0,0,0,0.01,0,1,57.230.33.70
4718,0,tcp,smtp,SF,1058,326,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,1,0,1,255,118,0.46,0.03,0,0,0,0,0.4,0,0,190.199.18.165
4719,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,197,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1,188.152.68.242
4720,0,tcp,http,SF,344,269,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,20,0,0,0,0,1,0,0.1,105,255,1,0,0.02,0.03,0,0,0,0,0,203.119.245.166
4721,0,tcp,http,SF,334,6989,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,30,0,0,0,0,1,0,0.13,16,255,1,0,0.06,0.03,0,0,0,0,0,42.28.29.191
4722,0,tcp,http,SF,329,4215,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0,1,0,0.14,55,245,1,0,0.02,0.02,0,0,0,0,0,108.250.71.186
4723,5,tcp,pop_3,SF,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,56,54,0.95,0.04,0.02,0.04,0,0,0,0,1,113.165.152.233
4724,0,tcp,daytime,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,16,0,0,1,1,0.06,0.05,0,255,16,0.06,0.06,0,0,0,0,1,1,1,77.232.152.210
4725,0,tcp,http,SF,170,22368,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,27,255,1,0,0.04,0.02,0,0,0,0,0,108.20.158.126
4726,0,tcp,smtp,SF,785,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,119,214,0.87,0.03,0.01,0.01,0,0,0,0,0,102.26.68.195
4727,0,tcp,sunrpc,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0.75,1,0.25,1,1,255,18,0.07,0.03,0,0,0,0,0.33,1,1,94.31.76.120
4728,0,tcp,http,SF,208,1827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,30,255,1,0,0.03,0.05,0,0,0,0,0,104.137.82.128
4729,1,tcp,smtp,SF,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,156,0.61,0.13,0,0,0,0,0.38,0,1,165.192.52.123
4730,0,tcp,http,SF,208,925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.01,0,0,0,0,0,64.163.248.255
4731,0,tcp,http,SF,300,1543,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,19,0,0,0,0,1,0,0.16,190,255,1,0,0.01,0.02,0,0,0,0,0,113.61.238.217
4732,0,tcp,http,SF,326,2650,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,14,0,0,0,0,1,0,0.14,233,255,1,0,0,0.01,0,0,0,0,0,180.65.81.121
4733,0,tcp,http,SF,184,1691,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,166,255,1,0,0.01,0.02,0.01,0.01,0,0,0,54.144.246.225
4734,0,tcp,http,SF,192,169,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,41,255,1,0,0.02,0.04,0,0,0,0,0,125.38.92.121
4735,4,tcp,pop_3,SF,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,225,0.88,0.04,0,0,0,0,0,0,1,134.73.116.172
4736,0,tcp,imap4,RSTO,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0.75,1,0.25,0.75,1,46,59,0.24,0.11,0.02,0.03,0,0,0.87,0.97,1,58.90.208.161
4737,0,tcp,http,SF,236,2933,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0.2,1,0,0.4,175,255,1,0,0.01,0.02,0,0,0,0,0,191.157.31.139
4738,0,tcp,http,SF,216,817,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,18,0,0,0,0,1,0,0.22,7,255,1,0,0.14,0.01,0,0,0,0,0,165.10.35.81
4739,0,tcp,http,SF,311,4482,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,16,151,1,0,0.06,0.05,0,0,0,0,0,19.80.15.123
4740,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,7,0,0,1,1,0.03,0.06,0,255,7,0.03,0.06,0,0,0,0,1,1,1,25.175.204.116
4741,2075,tcp,http,RSTR,68184,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,1,1,1,0,0,255,233,0.91,0.02,0,0,0,0,0.13,0.15,1,97.173.103.96
4742,0,tcp,http,SF,293,253,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,89.215.248.86
4743,283,tcp,ftp,SF,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,34,0.13,0.03,0,0,0.35,0,0.02,0,1,41.87.222.58
4744,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472,1,0.08,0,0.92,1,0,1,0,255,1,0,1,0,0,0.14,0,0.86,1,1,166.90.28.20
4745,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,6,12,1,0,1,0.17,0,0,0,0,1,119.26.68.225
4746,0,tcp,http,SF,244,3822,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,34,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,100.202.6.87
4747,0,icmp,ecr_i,SF,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,1,19.121.179.104
4748,0,udp,private,SF,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,102.154.83.161
4749,0,tcp,telnet,SF,125,188,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,129,0.51,0.02,0,0,0,0,0.02,0.03,1,211.167.88.225
4750,0,udp,domain_u,SF,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,179,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,0,18.116.156.20
4751,0,tcp,http,SF,238,397,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,147,255,1,0,0.01,0.01,0,0,0,0,0,38.76.183.157
4752,0,tcp,telnet,RSTO,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0.17,1,0.5,1,0,0.67,184,88,0.34,0.03,0.01,0.02,0.01,0.01,0.88,0.64,1,37.114.15.187
4753,0,tcp,http,SF,338,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,23,0,0,0,0,1,0,0.13,255,255,1,0,0,0,0,0,0,0,0,77.181.245.139
4754,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.06,0,0,0,0,1,1,1,80.136.29.132
4755,4928,tcp,IRC,RSTR,1095,7149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,20,7,0.35,0.1,0.05,0,0,0,0.3,0.86,0,49.160.40.210
4756,0,udp,domain_u,SF,44,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,194,0,0,0,0,1,0,0.01,171,216,0.88,0.01,0.88,0.01,0,0,0.06,0,0,70.164.32.224
4757,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,7,0,0,1,1,0.02,0.06,0,255,7,0.03,0.06,0,0,0,0,1,1,1,31.12.192.197
4758,2065,tcp,http,RSTR,55744,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.53,0.55,1,121.241.239.99
4759,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,2,0,0,1,1,0.02,0.07,0,255,2,0.01,0.06,0,0,0,0,1,1,1,56.5.234.224
4760,0,tcp,imap4,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,2,1,1,0,0,0.02,0.1,0,255,2,0.01,0.09,0,0,1,1,0,0,1,102.63.21.70
4761,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,1,135.56.61.147
4762,0,tcp,hostnames,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,11,1,1,0,0,0.04,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,1,104.105.91.6
4763,0,udp,private,SF,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1,0,0,0,0,0.03,0.34,0,255,1,0,0.54,0.99,0,0,0,0.01,0,1,185.180.162.220
4764,0,tcp,smtp,SF,663,335,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,105,203,0.74,0.05,0.01,0.01,0,0,0.01,0.02,0,203.252.219.19
4765,0,tcp,http,SF,283,2531,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,31,63,1,0,0.03,0.03,0,0,0,0,0,191.65.239.19
4766,284,tcp,ftp,SF,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,87,0.34,0.03,0,0,0.02,0,0.01,0,1,8.131.96.91
4767,280,tcp,ftp_data,SF,283618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,4,26,1,0,1,0.15,0,0,0,0,1,103.18.152.214
4768,0,tcp,http,SF,345,443,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,1,0,0.12,43,255,1,0,0.02,0.04,0,0,0,0,0,183.194.223.24
4769,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,29.150.26.35
4770,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,17,1,1,0,0,0.09,0.09,0,255,17,0.07,0.09,0,0,1,1,0,0,1,159.146.217.88
4771,0,tcp,telnet,SF,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,86,0.34,0.02,0,0,0,0,0.01,0.03,1,163.229.41.63
4772,0,tcp,pop_3,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,1,0.33,1,1,199,50,0.25,0.02,0.01,0,0,0,0.64,1,1,174.55.130.182
4773,2,tcp,pop_3,RSTO,0,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,13,0,0,1,1,0.33,1,1,232,60,0.24,0.02,0,0.03,0,0,0.89,1,1,117.80.203.42
4774,0,tcp,http,SF,277,9925,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,32,237,1,0,0.03,0.05,0,0,0,0,0,52.146.177.208
4775,0,tcp,http,SF,279,877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,26,255,1,0,0.04,0.03,0,0,0,0,0,76.229.219.103
4776,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,0.15,0.15,0.85,0.85,1,0,0,255,244,0.96,0.01,0,0,0.03,0.03,0.56,0.58,1,106.248.213.244
4777,281,tcp,ftp,SF,162,599,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,9,4,0.44,0.33,0.11,0,0,0,0,0,1,38.61.128.29
4778,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,4,1,1,0,0,0.03,0.1,0,255,4,0.02,0.09,0,0,1,1,0,0,1,165.157.221.30
4779,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,18,0.46,0.56,0.54,0.44,0.14,0.06,0,255,18,0.07,0.06,0,0,0.24,0.56,0.76,0.44,1,179.236.237.85
4780,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,155.67.168.36
4781,0,tcp,http,SF,323,2537,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,1,0,0,174,255,1,0,0.01,0.03,0,0,0,0,0,104.119.104.113
4782,0,tcp,http,SF,214,24199,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,13,0,0,0,0,1,0,0.15,255,255,1,0,0,0,0,0,0,0,0,96.185.50.142
4783,0,tcp,other,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0.5,1,0.5,1,0,255,9,0.04,0.02,0,0,0,0,0.04,1,1,151.147.149.229
4784,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1,1,1,0,0,0.03,0.2,0,255,1,0,0.17,0,0,1,1,0,0,1,99.103.176.111
4785,0,tcp,http,SF,205,2080,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,30,30,1,0,0.03,0,0,0,0,0,0,47.175.120.239
4786,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,14,0.12,1,0.88,0,0.12,0.06,0,255,14,0.05,0.05,0,0,0.05,1,0.95,0,1,23.243.41.40
4787,0,udp,private,SF,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,1,178.230.93.225
4788,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,17,0.78,0.88,0.22,0.12,0.06,0.06,0,255,17,0.07,0.06,0,0,0.82,0.88,0.18,0.12,1,78.152.197.56
4789,7614,tcp,telnet,SF,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,173,0.68,0.02,0,0,0.47,0.45,0.01,0.01,1,167.60.233.58
4790,0,udp,domain_u,SF,46,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,0,0,0,0,1,0,0,255,247,0.97,0.01,0.01,0,0,0,0,0,0,204.58.150.125
4791,0,tcp,private,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,13,0,0,1,1,0.05,0.07,0,255,13,0.05,0.07,0,0,0,0,1,1,1,136.226.237.79
4792,0,udp,private,SF,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,1,115.144.27.140
4793,0,tcp,http,SF,235,2022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,17,0,0,0,0,1,0,0,49,255,1,0,0.02,0.03,0,0,0,0,0,82.209.232.226
4794,0,tcp,http,SF,190,296,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,0,221.18.99.78
4795,0,tcp,http,SF,244,4635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,16,0,0,0,0,1,0,0.12,255,255,1,0,0,0,0,0,0,0,0,89.187.218.229
4796,0,tcp,telnet,SF,120,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,224,0.88,0.02,0,0,0,0,0.02,0.03,1,177.90.145.244
4797,0,tcp,http,SF,244,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,50.82.133.36
4798,0,tcp,telnet,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122,3,1,1,0,0,0.02,0.07,0,255,3,0.01,0.06,0,0,1,1,0,0,1,137.94.230.50
4799,0,tcp,http,SF,344,420,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,19,125,1,0,0.05,0.06,0,0,0,0,0,81.239.86.53
4800,0,tcp,http,SF,304,3384,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,0,102.96.194.171
4801,0,tcp,ftp_data,SF,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,24,1,0,1,0.17,0,0,0,0,1,38.142.141.33
4802,0,tcp,http,SF,230,64498,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,20,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,0,18.113.19.82
4803,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,15,0.87,0.8,0.13,0.2,0.06,0.06,0,255,15,0.06,0.06,0,0,0.87,0.8,0.13,0.2,1,223.43.196.78
4804,0,udp,domain_u,SF,45,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,117,0,0,0,0,1,0,0.02,255,255,1,0,0,0,0,0,0,0,0,210.133.12.116
4805,0,tcp,domain,REJ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,167.116.211.186
4806,0,tcp,telnet,SF,121,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,54,0.21,0.02,0,0,0,0,0.01,0.04,1,184.83.37.133
4807,0,tcp,time,RSTO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,16,0,0,1,1,0.14,0.06,0,255,16,0.06,0.06,0,0,0,0,1,1,1,64.207.200.74
4808,0,tcp,http,SF,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0.07,0.07,1,5.193.54.48
4809,0,udp,private,SF,54,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,0,27.125.65.19
4810,0,tcp,http,SF,173,3917,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,20,0,0,0,0,1,0,0.2,21,255,1,0,0.05,0.01,0,0,0,0,0,15.146.76.229
4811,0,tcp,http,SF,228,45699,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,218,255,1,0,0,0.02,0,0,0,0,0,93.193.122.152
4812,0,tcp,http,SF,297,1410,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,21,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,0,156.61.163.80
4813,0,udp,private,SF,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,1,200.236.252.9
4814,0,tcp,http,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0.53,0.53,0.47,0.47,1,0,0,255,244,0.96,0.01,0,0,0.05,0.05,0.56,0.59,1,185.75.98.183
4815,0,tcp,http,SF,221,871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,132,255,1,0,0.01,0.01,0,0,0,0,0,168.29.24.222
4816,282,tcp,ftp,SF,158,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,61,33,0.54,0.07,0.02,0,0,0,0,0,1,128.3.152.225
4817,0,udp,domain_u,SF,44,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0.75,179,175,0.98,0.01,0.01,0,0,0,0,0,0,39.130.142.202
4818,2,tcp,smtp,SF,1043,331,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,63,44,0.7,0.06,0.02,0,0,0,0,0,0,94.217.171.6
4819,0,tcp,http,SF,237,905,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,120,190,1,0,0.01,0.02,0,0,0,0,0,208.245.186.214
4820,0,udp,private,SF,105,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.02,0,0,0,0,0,0,135.10.87.248
4821,11,tcp,private,SF,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,1,0.01,0,0.97,0,0,1,0,255,1,0,1,0,0,0.02,0,0.98,0,1,17.255.172.242
4822,0,tcp,http,SF,321,3363,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,37,37,0,0,0,0,1,0,0,162,255,1,0,0.01,0.03,0,0,0,0,0,217.86.153.129
4823,0,udp,private,SF,55,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,0,194.11.83.23
4824,282,tcp,ftp,SF,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,255,14,0.05,0.78,0,0,0,0,0.76,0,1,87.14.115.108
4825,2059,tcp,http,RSTR,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.44,0.46,1,76.57.117.98
4826,0,tcp,private,S0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,3,1,1,0,0,0.01,0.07,0,255,3,0.01,0.07,0,0,1,1,0,0,1,202.28.126.113
